name_1,contrib_1,name_2,contrib_2,name_3,contrib_3,name_4,contrib_4,name_5,contrib_5,name_6,contrib_6,name_7,contrib_7,name_8,contrib_8,name_9,contrib_9,name_10,contrib_10,name_11,contrib_11,name_12,contrib_12,cluster_klime,predict_klime,model_pred,pred_actual
radius_worst,3.4323582829014616,smoothness_worst,0.31605820442594135,texture_mean,0.24438070138375734,concavity_worst,0.1874834613940114,concave points_mean,0.14810169572149828,area_mean,0.12488542652243574,concave points_worst,0.07623196683937747,texture_worst,0.042453422305519885,area_se,0.02207012863146322,concavity_mean,0.01273248611121183,perimeter_worst,-0.2635603525344951,perimeter_mean,-0.8875667567837199,3,0.7507120472348101,0.9926616,M
radius_worst,4.166989068778112,smoothness_worst,0.26952794952878073,texture_mean,0.2337952271526962,area_mean,0.22136976421702748,concave points_mean,0.1887996530174098,concavity_worst,0.10686772921610915,concave points_worst,0.08924958601505382,texture_worst,0.04118525464063238,area_se,0.029154101626342632,concavity_mean,0.010405514511576565,perimeter_worst,-0.30130643317385747,perimeter_mean,-1.179929629190214,3,0.7526240791139932,0.9955391,M
radius_worst,2.691605573809172,smoothness_worst,0.18224028048726085,texture_mean,0.16766868442532656,area_mean,0.1352878213326341,concave points_mean,0.03283845009340053,texture_worst,0.02469907499709478,area_se,0.013242077178877933,concave points_worst,0.013214855829853274,concavity_worst,0.004511893536135353,concavity_mean,0.0007498368052193962,perimeter_worst,-0.1837417399076329,area_worst,-0.5447595046245208,0,-0.15857011226913711,0.0010451808,B
radius_worst,2.177364023695517,texture_mean,0.3685313250813881,smoothness_worst,0.21430947276285575,area_mean,0.08245385968083647,texture_worst,0.0557389883186271,concave points_mean,0.029808967317159925,concave points_worst,0.023993838980621653,concavity_worst,0.0193790409347749,area_se,0.006071976852753783,concavity_mean,0.0016108999258930567,perimeter_worst,-0.15016759449683167,area_worst,-0.3569500948841195,0,-0.028656523446534354,0.0075416784,B
radius_worst,3.8915025240743684,smoothness_worst,0.2826568181304692,texture_mean,0.263068637371927,area_mean,0.19401741819021168,concave points_mean,0.1503023577382014,concave points_worst,0.07933844414266386,concavity_worst,0.07854036896235612,texture_worst,0.04662025891872169,area_se,0.02443863024069342,concavity_mean,0.007730437996092897,perimeter_worst,-0.2723898450817144,perimeter_mean,-1.0790205894737535,3,0.7075657244799695,0.9929699,M
radius_worst,2.538557493418203,texture_mean,0.320047239405787,smoothness_worst,0.18428683941634755,area_mean,0.11825283691593325,texture_worst,0.047737454242551165,concave points_mean,0.03752557438871618,concave points_worst,0.023742362246546085,concavity_worst,0.019511109503036927,area_se,0.009802366887291348,concavity_mean,0.002063540852506745,perimeter_worst,-0.179658099604544,area_worst,-0.4861009437333037,0,-0.00796894447169963,0.006151652,B
radius_worst,2.7691499345405965,smoothness_worst,0.30505312339217305,texture_mean,0.2132777030258246,area_mean,0.1350043773323562,concave points_mean,0.09371390588012214,concavity_worst,0.05091378070346285,concave points_worst,0.041473937457050705,texture_worst,0.032308080986419824,area_se,0.009953089716969631,concavity_mean,0.006196894718166151,perimeter_worst,-0.19131302976687345,area_worst,-0.5631221845556844,0,0.1789201344318272,0.002442866,B
radius_worst,2.865060064918937,smoothness_worst,0.29868176068841246,texture_mean,0.1740722429107833,area_mean,0.1430825313402759,concave points_mean,0.09717208904922699,concave points_worst,0.056952083893584075,concavity_worst,0.04827240933822232,texture_worst,0.031824969495034105,area_se,0.008919561742032818,concavity_mean,0.003972368409080866,perimeter_worst,-0.20484422709548697,area_worst,-0.6115792565962551,0,0.17001594614307736,0.0034686488,B
radius_worst,1.8553508625529185,smoothness_worst,0.31470670324635575,texture_mean,0.27051767479378486,concavity_worst,0.1450328501669315,concave points_mean,0.06196149678197768,area_mean,0.05779423165666057,texture_worst,0.04486897976244846,concave points_worst,0.03885068995649774,concavity_mean,0.013809207022094275,area_se,0.005496000325054622,perimeter_worst,-0.12820423178562373,area_worst,-0.2548331914891485,0,0.02033390812963324,0.059590228,B
radius_worst,3.0834086596100523,smoothness_worst,0.2751270258442067,texture_mean,0.24411933164965707,area_mean,0.16184652415867182,concave points_mean,0.1081182390803605,concave points_worst,0.06331296599078956,concavity_worst,0.052153608078983914,texture_worst,0.03869421101317477,area_se,0.014237924446395173,concavity_mean,0.005629264179710649,perimeter_worst,-0.21947911099250292,area_worst,-0.7160425024268748,0,0.3022448312637635,0.009627912,B
radius_worst,2.1630795361923596,smoothness_worst,0.3873016237498096,concave points_mean,0.20114622433189985,texture_mean,0.17171991530388084,concavity_worst,0.07851341619332307,area_mean,0.07723849007572342,concave points_worst,0.05300735081004578,texture_worst,0.027235410326869793,concavity_mean,0.012418878078915972,area_se,0.009511687144340369,perimeter_worst,-0.1533462118138306,area_worst,-0.3347108491897103,0,0.1645243951781173,0.01607603,B
radius_worst,3.7404950847552785,smoothness_worst,0.29964711867383076,texture_mean,0.26424480117537824,area_mean,0.18216945897859613,concave points_mean,0.17090855662187568,concavity_worst,0.1338744037872419,concave points_worst,0.09063024259429223,texture_worst,0.04547286912668062,concavity_mean,0.012335249270303742,area_se,0.010453704829829652,perimeter_worst,-0.2602492928292879,area_worst,-1.06503543600749,3,0.750463186509834,0.9947839,M
radius_worst,2.816084679193827,smoothness_worst,0.26528037439294033,texture_mean,0.14257718995170013,area_mean,0.1254806589230193,concave points_mean,0.05132972703894461,concavity_worst,0.04080649231606286,concave points_worst,0.03390498085301161,texture_worst,0.030405829489088564,area_se,0.010200705794298244,concavity_mean,0.002724208440543352,perimeter_worst,-0.19345418170957412,area_worst,-0.6013777677456087,0,0.05847264964955434,0.0016411548,B
radius_worst,1.9296301975693353,texture_mean,0.3207006637410377,smoothness_worst,0.17368720873645496,area_mean,0.05130336405029702,texture_worst,0.04585029997932571,area_se,0.010308364958354162,concavity_worst,0.0,concavity_mean,0.0,concave points_mean,0.0,concave points_worst,0.0,perimeter_worst,-0.13058819477337294,area_worst,-0.2740119905283639,0,-0.2172047917047828,0.005954922,B
radius_worst,4.964879727883029,area_mean,0.3650758723579147,texture_mean,0.3536332502376724,smoothness_worst,0.2938549707613211,concave points_mean,0.26673738444012807,concavity_worst,0.10209708909725636,concave points_worst,0.08367765053455599,texture_worst,0.05912076875832711,area_se,0.02817440323343378,concavity_mean,0.015879020035246938,perimeter_worst,-0.3582566601034217,perimeter_mean,-1.5136355957469059,2,0.9817730319026495,0.9980024,M
radius_worst,3.0548396846037384,smoothness_worst,0.2753200974412904,texture_mean,0.243073852713256,area_mean,0.13659166373391235,concave points_mean,0.10920428007561656,concavity_worst,0.07199084608732094,concave points_worst,0.05004880099739207,texture_worst,0.03719958483670021,area_se,0.016304980396268803,concavity_mean,0.00836810766176114,perimeter_worst,-0.21201818979010262,area_worst,-0.6915589291853234,0,0.3774975857146807,0.008161821,B
radius_worst,3.3323668703793614,smoothness_worst,0.2762854554267086,texture_mean,0.25836398215812206,area_mean,0.18211277017854052,concave points_mean,0.16687877292895187,concavity_worst,0.08608714429161479,concave points_worst,0.07716884094671782,texture_worst,0.04659006445051008,area_se,0.014453242774507012,concavity_mean,0.009813840690645047,perimeter_worst,-0.2417073584801274,area_worst,-0.8430510386174233,3,0.4909929054827835,0.9727183,M
radius_worst,2.4528505683992607,texture_mean,0.2932568416605088,smoothness_worst,0.2098688260299317,area_mean,0.10725520970515133,concave points_mean,0.06450511911297215,texture_worst,0.04266478358300114,concavity_worst,0.042154130767716194,concave points_worst,0.031621966580913825,area_se,0.009608580391990695,concavity_mean,0.005042817159317394,perimeter_worst,-0.1717336300434147,area_worst,-0.4453970032192243,0,0.029168124767365272,0.005521552,B
radius_worst,3.9914939365964677,smoothness_worst,0.29964711867383076,texture_mean,0.2646368557765287,area_mean,0.21578591741155315,concave points_mean,0.18468412924591315,concavity_worst,0.10716420967547288,concave points_worst,0.07292825288191415,texture_worst,0.04572952210647927,area_se,0.017327742454800024,concavity_mean,0.0119902804347783,perimeter_worst,-0.2779082779237264,area_worst,-1.1099219869503345,3,0.8567070478018024,0.997323,M
radius_worst,3.081368018538173,smoothness_worst,0.25852286849501244,texture_mean,0.23915330670175183,area_mean,0.15733976455425347,concave points_mean,0.07945247281083853,texture_worst,0.03916222527045469,concave points_worst,0.039008479279839275,concavity_worst,0.037221774034665006,area_se,0.013575820587451277,concavity_mean,0.004154261067812463,perimeter_worst,-0.21541754442078204,area_worst,-0.7134921302142132,0,0.23542717828403245,0.0017751927,B
radius_worst,3.222172252497864,texture_mean,0.3043650553597705,smoothness_worst,0.25330993537375385,area_mean,0.18840522698470957,concave points_mean,0.15064531805249276,concavity_worst,0.07209865716345322,concave points_worst,0.06701115325660671,texture_worst,0.0478733293495034,area_se,0.017769145027429288,concavity_mean,0.008770571303207492,perimeter_worst,-0.22559353458145226,area_worst,-0.7734768846560144,3,0.46478907737485003,0.72755104,M
radius_worst,4.722043440329359,texture_mean,0.32253025187973966,concave points_mean,0.29808967317159923,area_mean,0.2790789626736047,smoothness_worst,0.2656665175871077,concavity_worst,0.13179904057169578,concave points_worst,0.08486107045961748,area_se,0.06583357882019394,texture_worst,0.04880935786406322,concavity_mean,0.02256932472422524,perimeter_worst,-0.34280504814578805,perimeter_mean,-1.3222956558782224,2,1.084423059323182,0.9978669,M
radius_worst,2.3508185148052814,smoothness_worst,0.2589090116891798,texture_mean,0.20203880445951278,area_mean,0.0934231424915906,concave points_mean,0.03475331184819412,texture_worst,0.02989252352949124,concave points_worst,0.02201161060614366,concavity_worst,0.0071128357478262814,area_se,0.006384188428515946,concavity_mean,0.0006944327195137946,perimeter_worst,-0.16217570436104986,area_worst,-0.4033668691545609,0,-0.11656847855347276,0.0010743847,B
radius_worst,2.5222323648431666,smoothness_worst,0.22608684018495861,texture_mean,0.16936758769697835,area_mean,0.10396725930192789,texture_worst,0.027476966072562652,concave points_worst,0.01949191234903358,concave points_mean,0.018828521254597275,area_se,0.00998000450798361,concavity_worst,0.004997043378730552,concavity_mean,0.0003230162732647336,perimeter_worst,-0.172329620790352,area_worst,-0.4794699759803835,0,-0.1296881762901771,0.0010269969,B
radius_worst,3.5752031579330326,texture_mean,0.4001570629075214,concavity_worst,0.3153473976868794,smoothness_worst,0.2735824530675375,concave points_mean,0.26948106695445917,area_mean,0.2032010037992151,concave points_worst,0.11617238931020267,texture_worst,0.06460106473873384,concavity_mean,0.02665668274514792,area_se,0.012192400329332729,perimeter_worst,-0.2840889227067799,area_worst,-0.9334362298341509,3,1.063107448641224,0.99599546,M
radius_worst,3.2344160989291417,smoothness_worst,0.25408222176208844,texture_mean,0.1983796281821089,area_mean,0.1814325045778736,concave points_mean,0.1581047048883305,concavity_worst,0.08363444230960573,concave points_worst,0.07884535250722158,texture_worst,0.02996800970002026,area_se,0.011411871389927324,concavity_mean,0.00887197123364982,perimeter_worst,-0.23972072265700306,area_worst,-0.7823521799560768,3,0.3485127551104143,0.14107032,B
radius_worst,4.96079844573927,area_mean,0.36649309235930416,texture_mean,0.28463164043519973,smoothness_worst,0.25620600933000864,concave points_mean,0.22249550389653885,concave points_worst,0.08703067365556354,concavity_worst,0.072826381927346,texture_worst,0.039811406337004244,area_se,0.03899414922105355,concavity_mean,0.01024348369489037,perimeter_worst,-0.3558285496529364,perimeter_mean,-1.5238859496684425,2,0.8456409663330291,0.9947815,M
radius_worst,2.518151082699408,smoothness_worst,0.21083418401534998,texture_mean,0.14009417747774752,area_mean,0.1159569405136824,concave points_mean,0.025456229328278374,concave points_worst,0.0232492706111038,concavity_worst,0.022435484943124653,texture_worst,0.019430140294169305,area_se,0.005080435951798777,concavity_mean,0.0014290072671614591,perimeter_worst,-0.17930491990265526,area_worst,-0.4772256484332413,0,-0.2124556925773231,0.0010161148,B
radius_worst,2.9262792970753244,texture_mean,0.32841107089699584,smoothness_worst,0.23516120524789036,area_mean,0.14744756894455532,concave points_mean,0.05035800614845234,texture_worst,0.04812998232930205,concave points_worst,0.029195955734537773,concavity_worst,0.012026325542554325,area_se,0.011406488431724529,concavity_mean,0.0012607042898293485,perimeter_worst,-0.20100339783744658,area_worst,-0.6411635742631299,0,0.20833072983817794,0.006610919,B
radius_worst,5.715835642334717,area_mean,0.47788658446851256,texture_mean,0.2880294469785033,concave points_mean,0.2772834141045883,smoothness_worst,0.2370919212187269,concave points_worst,0.11567929767476037,concavity_worst,0.10640953214254702,area_se,0.05267224601435795,texture_worst,0.04260439464657792,concavity_mean,0.01384056782532386,perimeter_worst,-0.40659813179944715,perimeter_mean,-1.7323098127396868,1,0.9386970265324364,0.9964024,M
radius_worst,2.7242558309592457,smoothness_worst,0.2992609754796634,texture_mean,0.2616311038343755,area_mean,0.11796939291565536,concavity_worst,0.07433573699319773,concave points_mean,0.06164711649387723,texture_worst,0.043495131458820335,concave points_worst,0.04003904079791365,area_se,0.00825745788308892,concavity_mean,0.0043905124521420105,perimeter_worst,-0.19204146290201904,area_worst,-0.561693976116594,0,0.22664864534625578,0.013687297,B
radius_worst,2.9324012202909633,texture_mean,0.36670173694268615,smoothness_worst,0.2069727520736769,area_mean,0.1526062497496128,concave points_mean,0.09359958577535835,texture_worst,0.05611641917127219,concave points_worst,0.03924023234849715,concavity_worst,0.02862384071311675,area_se,0.009608580391990695,concavity_mean,0.003122490641559092,perimeter_worst,-0.20413786769170944,area_worst,-0.642285738036701,0,0.27753692922136874,0.007660033,B
radius_worst,4.6179707456635,area_mean,0.3378652483312378,concave points_mean,0.3283845009340053,texture_mean,0.3282803860299457,smoothness_worst,0.24616628628165862,concavity_worst,0.15290305872458695,concave points_worst,0.085403471258604,texture_worst,0.05069651212728868,area_se,0.03409027429830648,concavity_mean,0.026604414739765277,perimeter_worst,-0.3282363854428762,perimeter_mean,-1.485162390409304,2,0.9756392386422952,0.99639547,M
radius_worst,2.99770173459111,texture_mean,0.36866200994843823,smoothness_worst,0.21392332956868842,area_mean,0.15932387255619865,texture_worst,0.05379144511897843,concave points_mean,0.031923889255290154,concave points_worst,0.028505627444918573,concavity_worst,0.021384326950835055,area_se,0.008025990680368697,concavity_mean,0.0013286526968267847,perimeter_worst,-0.21435800531511573,area_worst,-0.6943133311749979,0,0.1993637942161937,0.0072637815,B
radius_worst,3.287472766798011,texture_mean,0.31390505065443053,smoothness_worst,0.21527483074827403,area_mean,0.1878383389841538,concave points_mean,0.08451113744663652,texture_worst,0.04394804848199444,concave points_worst,0.034250144997821204,concavity_worst,0.024766899464484918,area_se,0.018172866892638983,concavity_mean,0.0032427070539391705,perimeter_worst,-0.22713869577721563,area_worst,-0.8198936589264558,0,0.2909557197812146,0.02803825,B
radius_worst,2.1732827415517577,texture_mean,0.2560116545512196,smoothness_worst,0.24423557031082207,area_mean,0.08834949488661648,texture_worst,0.03454247163407877,concave points_mean,0.03189530922909921,concave points_worst,0.01100580530307183,area_se,0.009043369780697124,concavity_worst,0.0027087532878231953,concavity_mean,0.000525293454095562,perimeter_worst,-0.14983648852631093,area_worst,-0.3542977077829515,0,-0.18807227044786567,0.0014945708,B
radius_worst,2.6814023684497745,smoothness_worst,0.3259048558772077,texture_mean,0.23954536130290222,area_mean,0.1169206501146272,concave points_mean,0.09960139127545765,concavity_worst,0.0774353054320004,concave points_worst,0.06005856119687048,texture_worst,0.044174506993581504,area_se,0.011099659814165162,concavity_mean,0.007390695961105717,perimeter_worst,-0.18875247692817987,area_worst,-0.5322116733382257,0,0.2881265625335776,0.048587106,B
radius_worst,2.7446622416780415,smoothness_worst,0.24018106677206535,texture_mean,0.22556208052853754,area_mean,0.12241946372001813,concave points_mean,0.04681408290077464,concavity_worst,0.039054562328913536,texture_worst,0.036973126325113154,concave points_worst,0.02640998799428886,area_se,0.013489693256206543,concavity_mean,0.0029824123871336084,perimeter_worst,-0.1898340897652142,area_worst,-0.573323673406331,0,0.07992327570968473,0.001200655,B
radius_worst,4.08332278483105,area_mean,0.27071736466540713,smoothness_worst,0.24230485433998555,concave points_mean,0.2272969482966183,texture_mean,0.19668072491045713,concave points_worst,0.07179414212039689,concavity_worst,0.06708544212330282,area_se,0.03288987461908299,texture_worst,0.029469800974528736,concavity_mean,0.010322931063071989,perimeter_worst,-0.29777463615496974,area_worst,-1.2517226819743203,3,0.5743097987582317,0.86088747,M
radius_worst,2.1406324844016846,texture_mean,0.36434940933578364,smoothness_worst,0.20716582367076056,area_mean,0.07689835727538996,texture_worst,0.05169292957827172,area_se,0.015669791328338886,concavity_worst,0.0,concavity_mean,0.0,concave points_mean,0.0,concave points_worst,0.0,perimeter_worst,-0.1467903135975203,area_worst,-0.3372612214023719,0,-0.10088190425887511,0.00879828,B
radius_worst,2.195729793342433,smoothness_worst,0.3009986198534163,texture_mean,0.25352864207726694,concave points_mean,0.08656889933238486,area_mean,0.08455134528289283,concavity_worst,0.07126312132342814,concave points_worst,0.04807150353926849,texture_worst,0.04050587910587121,concavity_mean,0.0064331461024956975,area_se,0.0063357418046907825,perimeter_worst,-0.15941648794004384,area_worst,-0.36847777728535,0,0.03943752847620127,0.007648314,B
radius_worst,2.6589553166590987,texture_mean,0.3163880631283832,smoothness_worst,0.23245820288871918,area_mean,0.1024933505004829,texture_worst,0.047480801262752496,concave points_mean,0.023321301371814478,area_se,0.017763762069226495,concavity_worst,0.016694545139081467,concave points_worst,0.016094510980836228,concavity_mean,0.0016182174466466267,perimeter_worst,-0.1851986061779241,area_worst,-0.5157872762886849,0,0.14936423717077862,0.010282279,B
radius_worst,2.1936891522705535,smoothness_worst,0.23805727920414518,texture_mean,0.22007331611243175,concavity_worst,0.11700197037254219,area_mean,0.0795060420779465,concave points_mean,0.06550542002965537,concave points_worst,0.04003904079791365,texture_worst,0.034829319082089034,concavity_mean,0.008804022826652384,area_se,0.00649723055077466,perimeter_worst,-0.15727533599734317,area_worst,-0.36072464575885876,0,-0.014342844762106816,0.0032956912,B
radius_worst,2.7548654470374396,texture_mean,0.24046015537225318,smoothness_worst,0.20040831777283266,area_mean,0.13860411613588533,texture_worst,0.03484441631619484,area_se,0.01208474116527681,concave points_mean,0.00835679965823352,concave points_worst,0.004325399826099736,concavity_worst,0.0015036949843547868,concavity_mean,0.0001944369800234319,perimeter_worst,-0.18886284558502012,area_worst,-0.5754659860649667,0,-0.07619800476839159,0.0011129543,B
radius_worst,1.6182283700005107,smoothness_worst,0.3058254097805077,texture_mean,0.17550977644833482,area_mean,0.040674214039876366,texture_worst,0.029499995442740342,area_se,0.005293062800809215,concavity_worst,0.0,concavity_mean,0.0,concave points_mean,0.0,concave points_worst,0.0,perimeter_worst,-0.1112736798263308,area_worst,-0.18893157351397238,0,-0.4222213950476569,0.0023970064,B
radius_worst,2.0753319701015376,smoothness_worst,0.28188453174213457,texture_mean,0.22007331611243175,area_mean,0.06641092926510825,texture_worst,0.03442169376123234,area_se,0.015529834415066193,concavity_worst,0.0,concavity_mean,0.0,concave points_mean,0.0,concave points_worst,0.0,perimeter_worst,-0.14129395448687632,area_worst,-0.3233871965654927,0,-0.19882480478525852,0.0023279544,B
radius_worst,4.993448702889344,area_mean,0.3738626363665291,texture_mean,0.36343461526643267,concave points_mean,0.2383574184325156,smoothness_worst,0.23612656323330863,concavity_worst,0.11174618041109421,concave points_worst,0.07707022261962936,texture_worst,0.05643346108749407,area_se,0.03768609037777415,concavity_mean,0.016244896072925438,perimeter_worst,-0.3591396093581436,perimeter_mean,-1.530719518949467,2,0.9065226400817183,0.99614984,M
radius_worst,2.6324269827246645,texture_mean,0.22216427398523394,smoothness_worst,0.1623539059876445,area_mean,0.1352878213326341,concave points_mean,0.04855746449842255,texture_worst,0.03051151012782919,area_se,0.016773297759912046,concave points_worst,0.01396435511572555,concavity_worst,0.006029334432697003,concavity_mean,0.0014028732644701374,perimeter_worst,-0.18047482766516182,area_worst,-0.5262948098048507,0,-0.1308056995816779,0.0014357894,B
radius_worst,2.1263479968985273,smoothness_worst,0.2731963098733701,texture_mean,0.22569276539558766,area_mean,0.08372935768208696,concave points_mean,0.055788211124732666,texture_worst,0.03505577759367609,concave points_worst,0.02755396058851496,concavity_worst,0.01674575540024429,area_se,0.006637187464047354,concavity_mean,0.0018356523490384213,perimeter_worst,-0.1480705900168671,area_worst,-0.33828137028743654,0,-0.14869292339793905,0.0020453697,B
radius_worst,4.840400622498374,texture_mean,0.34762174635336607,smoothness_worst,0.3440535860030711,area_mean,0.3225592723162321,concave points_mean,0.27619737310933223,concavity_worst,0.15508623301626534,concave points_worst,0.092306754154796,texture_worst,0.05419907043983512,area_se,0.037492303882473495,concavity_mean,0.02008136766801143,perimeter_worst,-0.3527382272614097,perimeter_mean,-1.4373274054421332,2,1.1428857133600636,0.99796116,M
